%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=206728, 2026/02/18 13:6:2.32)
91 911 7.495412e-03 1.184156e+01  7.611000295499289336e+01  7.779869276328562933e+01  8.239054137534799338e+01  9.342385835990754117e+01
92 921 7.191822e-03 1.184352e+01  7.611000295499289336e+01  7.803024726932417821e+01  7.994494383899660761e+01  8.643913844924551881e+01
93 931 7.008977e-03 1.184690e+01  7.611000295499289336e+01  8.065986798407698188e+01  8.265386433313884140e+01  8.482775199200175109e+01
94 941 6.762866e-03 1.185295e+01  7.611000295499289336e+01  7.895371572642410740e+01  8.330801795780513430e+01  1.000266199443440058e+02
95 951 6.546481e-03 1.183292e+01  7.611000295499289336e+01  7.794956399727064422e+01  8.291651081038807547e+01  9.684988302122124537e+01
96 961 6.380692e-03 1.182107e+01  7.611000295499289336e+01  7.719601952924851673e+01  8.163338201001519678e+01  9.527748444872221967e+01
97 971 6.317077e-03 1.181262e+01  7.611000295499289336e+01  7.857054768431335390e+01  8.232167502590399977e+01  9.955813478624315849e+01
98 981 6.203163e-03 1.181988e+01  7.611000295499289336e+01  7.900796710513291998e+01  8.341389219994614734e+01  9.002972467739765250e+01
99 991 6.119256e-03 1.182377e+01  7.599634740305687330e+01  7.599634740305687330e+01  8.677606562041822258e+01  1.047908776927907866e+02
100 1001 5.921241e-03 1.180028e+01  7.599634740305687330e+01  7.669774521397903300e+01  8.120525164459095890e+01  9.587793364433227339e+01
101 1011 5.765520e-03 1.178199e+01  7.599634740305687330e+01  7.639823421390779856e+01  7.937072149098392515e+01  2.031146124877489285e+02
102 1021 5.635018e-03 1.177368e+01  7.599634740305687330e+01  7.669861528738481127e+01  7.845787735110843641e+01  9.891052188642612464e+01
